countyfp,key,value,quarter,year.quarter,Name,Dem_Desc,edr,planning.region,mif
007,totwage,217292411,2,2020.2,Beltrami,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
007,totwage,220209355,2,2019.2,Beltrami,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
007,totwage,210474489,2,2018.2,Beltrami,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
007,totwage,198870303,2,2017.2,Beltrami,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
007,totwage,185506789,2,2016.2,Beltrami,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
007,totwage,177105437,2,2015.2,Beltrami,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
007,totwage,164641649,2,2014.2,Beltrami,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
007,totwage,156642633,2,2013.2,Beltrami,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
007,totwage,150567322,2,2012.2,Beltrami,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
009,totwage,209780286,2,2021.2,Benton,Urban/town/rural mix,EDR 7W- Central,Central,EC
009,totwage,192412279,2,2020.2,Benton,Urban/town/rural mix,EDR 7W- Central,Central,EC
009,totwage,193921969,2,2019.2,Benton,Urban/town/rural mix,EDR 7W- Central,Central,EC
009,totwage,183134236,2,2018.2,Benton,Urban/town/rural mix,EDR 7W- Central,Central,EC
009,totwage,179694727,2,2017.2,Benton,Urban/town/rural mix,EDR 7W- Central,Central,EC
009,totwage,167684052,2,2016.2,Benton,Urban/town/rural mix,EDR 7W- Central,Central,EC
009,totwage,156383213,2,2015.2,Benton,Urban/town/rural mix,EDR 7W- Central,Central,EC
009,totwage,148074046,2,2014.2,Benton,Urban/town/rural mix,EDR 7W- Central,Central,EC
009,totwage,141705408,2,2013.2,Benton,Urban/town/rural mix,EDR 7W- Central,Central,EC
009,totwage,142941780,2,2012.2,Benton,Urban/town/rural mix,EDR 7W- Central,Central,EC
011,totwage,17665484,2,2021.2,Big Stone,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
011,totwage,16997497,2,2020.2,Big Stone,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
011,totwage,16132434,2,2019.2,Big Stone,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
011,totwage,16476677,2,2018.2,Big Stone,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
011,totwage,16591949,2,2017.2,Big Stone,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
011,totwage,16523676,2,2016.2,Big Stone,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
011,totwage,15263864,2,2015.2,Big Stone,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
011,totwage,14272652,2,2014.2,Big Stone,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
011,totwage,13836156,2,2013.2,Big Stone,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
011,totwage,14308294,2,2012.2,Big Stone,Entirely rural,EDR 6W- Upper Minnesota Valley,Southwest,SW
013,totwage,472638628,2,2021.2,Blue Earth,Entirely urban,EDR 9 - South Central,Southwest,SE
013,totwage,429916219,2,2020.2,Blue Earth,Entirely urban,EDR 9 - South Central,Southwest,SE
013,totwage,445344546,2,2019.2,Blue Earth,Entirely urban,EDR 9 - South Central,Southwest,SE
013,totwage,425286086,2,2018.2,Blue Earth,Entirely urban,EDR 9 - South Central,Southwest,SE
013,totwage,417906666,2,2017.2,Blue Earth,Entirely urban,EDR 9 - South Central,Southwest,SE
013,totwage,400402727,2,2016.2,Blue Earth,Entirely urban,EDR 9 - South Central,Southwest,SE
013,totwage,374501613,2,2015.2,Blue Earth,Entirely urban,EDR 9 - South Central,Southwest,SE
013,totwage,362544630,2,2014.2,Blue Earth,Entirely urban,EDR 9 - South Central,Southwest,SE
013,totwage,348952760,2,2013.2,Blue Earth,Entirely urban,EDR 9 - South Central,Southwest,SE
013,totwage,338316478,2,2012.2,Blue Earth,Entirely urban,EDR 9 - South Central,Southwest,SE
015,totwage,157026066,2,2021.2,Brown,Town/rural mix,EDR 9 - South Central,Southwest,SE
015,totwage,151445033,2,2020.2,Brown,Town/rural mix,EDR 9 - South Central,Southwest,SE
015,totwage,153449998,2,2019.2,Brown,Town/rural mix,EDR 9 - South Central,Southwest,SE
015,totwage,146127083,2,2018.2,Brown,Town/rural mix,EDR 9 - South Central,Southwest,SE
015,totwage,144607766,2,2017.2,Brown,Town/rural mix,EDR 9 - South Central,Southwest,SE
015,totwage,132355806,2,2016.2,Brown,Town/rural mix,EDR 9 - South Central,Southwest,SE
015,totwage,128522267,2,2015.2,Brown,Town/rural mix,EDR 9 - South Central,Southwest,SE
015,totwage,119600189,2,2014.2,Brown,Town/rural mix,EDR 9 - South Central,Southwest,SE
015,totwage,118389407,2,2013.2,Brown,Town/rural mix,EDR 9 - South Central,Southwest,SE
015,totwage,111147539,2,2012.2,Brown,Town/rural mix,EDR 9 - South Central,Southwest,SE
017,totwage,158165136,2,2021.2,Carlton,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
017,totwage,137781462,2,2020.2,Carlton,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
017,totwage,147344027,2,2019.2,Carlton,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
017,totwage,146977480,2,2018.2,Carlton,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
017,totwage,146801065,2,2017.2,Carlton,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
017,totwage,141215857,2,2016.2,Carlton,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
017,totwage,135125320,2,2015.2,Carlton,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
017,totwage,134041810,2,2014.2,Carlton,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
017,totwage,131592358,2,2013.2,Carlton,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
017,totwage,117851159,2,2012.2,Carlton,Urban/town/rural mix,EDR 3 - Arrowhead,Northeast,NE
019,totwage,565039086,2,2021.2,Carver,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
019,totwage,502668364,2,2020.2,Carver,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
019,totwage,540160736,2,2019.2,Carver,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
019,totwage,526174440,2,2018.2,Carver,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
019,totwage,499490752,2,2017.2,Carver,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
019,totwage,462669192,2,2016.2,Carver,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
019,totwage,528374085,2,2015.2,Carver,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
019,totwage,434683869,2,2014.2,Carver,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
019,totwage,389358715,2,2013.2,Carver,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
019,totwage,381815159,2,2012.2,Carver,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
021,totwage,126205463,2,2021.2,Cass,Town/rural mix,EDR 5 - North Central,Northwest,EC
021,totwage,82093686,2,2020.2,Cass,Town/rural mix,EDR 5 - North Central,Northwest,EC
021,totwage,86328748,2,2019.2,Cass,Town/rural mix,EDR 5 - North Central,Northwest,EC
021,totwage,83011498,2,2018.2,Cass,Town/rural mix,EDR 5 - North Central,Northwest,EC
021,totwage,82209765,2,2017.2,Cass,Town/rural mix,EDR 5 - North Central,Northwest,EC
021,totwage,76025036,2,2016.2,Cass,Town/rural mix,EDR 5 - North Central,Northwest,EC
021,totwage,71176032,2,2015.2,Cass,Town/rural mix,EDR 5 - North Central,Northwest,EC
021,totwage,67997838,2,2014.2,Cass,Town/rural mix,EDR 5 - North Central,Northwest,EC
021,totwage,63682039,2,2013.2,Cass,Town/rural mix,EDR 5 - North Central,Northwest,EC
021,totwage,62764217,2,2012.2,Cass,Town/rural mix,EDR 5 - North Central,Northwest,EC
023,totwage,62501282,2,2021.2,Chippewa,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
023,totwage,54810199,2,2020.2,Chippewa,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
023,totwage,58098596,2,2019.2,Chippewa,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
023,totwage,56834807,2,2018.2,Chippewa,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
023,totwage,54855032,2,2017.2,Chippewa,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
023,totwage,53660126,2,2016.2,Chippewa,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
023,totwage,49170011,2,2015.2,Chippewa,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
023,totwage,48955751,2,2014.2,Chippewa,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
023,totwage,46382934,2,2013.2,Chippewa,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
023,totwage,46538207,2,2012.2,Chippewa,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest,SW
025,totwage,190298302,2,2021.2,Chisago,Entirely urban,EDR 7E- East Central,Central,EC
025,totwage,170912699,2,2020.2,Chisago,Entirely urban,EDR 7E- East Central,Central,EC
025,totwage,177291426,2,2019.2,Chisago,Entirely urban,EDR 7E- East Central,Central,EC
025,totwage,173493557,2,2018.2,Chisago,Entirely urban,EDR 7E- East Central,Central,EC
025,totwage,164837968,2,2017.2,Chisago,Entirely urban,EDR 7E- East Central,Central,EC
025,totwage,157199923,2,2016.2,Chisago,Entirely urban,EDR 7E- East Central,Central,EC
025,totwage,148471412,2,2015.2,Chisago,Entirely urban,EDR 7E- East Central,Central,EC
025,totwage,129090324,2,2014.2,Chisago,Entirely urban,EDR 7E- East Central,Central,EC
025,totwage,127768797,2,2013.2,Chisago,Entirely urban,EDR 7E- East Central,Central,EC
025,totwage,125819115,2,2012.2,Chisago,Entirely urban,EDR 7E- East Central,Central,EC
027,totwage,217687954,2,2021.2,Clay,Entirely urban,EDR 4 - West Central,Northwest,WC
027,totwage,205954823,2,2020.2,Clay,Entirely urban,EDR 4 - West Central,Northwest,WC
027,totwage,203766745,2,2019.2,Clay,Entirely urban,EDR 4 - West Central,Northwest,WC
027,totwage,193924602,2,2018.2,Clay,Entirely urban,EDR 4 - West Central,Northwest,WC
027,totwage,185310747,2,2017.2,Clay,Entirely urban,EDR 4 - West Central,Northwest,WC
027,totwage,176794477,2,2016.2,Clay,Entirely urban,EDR 4 - West Central,Northwest,WC
027,totwage,170214844,2,2015.2,Clay,Entirely urban,EDR 4 - West Central,Northwest,WC
027,totwage,164258904,2,2014.2,Clay,Entirely urban,EDR 4 - West Central,Northwest,WC
027,totwage,156924442,2,2013.2,Clay,Entirely urban,EDR 4 - West Central,Northwest,WC
027,totwage,148351699,2,2012.2,Clay,Entirely urban,EDR 4 - West Central,Northwest,WC
029,totwage,28544409,2,2021.2,Clearwater,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
029,totwage,24173495,2,2020.2,Clearwater,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
029,totwage,25634309,2,2019.2,Clearwater,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
029,totwage,24418100,2,2018.2,Clearwater,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
029,totwage,24951829,2,2017.2,Clearwater,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
029,totwage,25208768,2,2016.2,Clearwater,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
029,totwage,24716046,2,2015.2,Clearwater,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
029,totwage,21777231,2,2014.2,Clearwater,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
029,totwage,21648112,2,2013.2,Clearwater,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
029,totwage,20174194,2,2012.2,Clearwater,Town/rural mix,EDR 2 - Headwaters,Northwest,NW
031,totwage,22764542,2,2021.2,Cook,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
031,totwage,19107255,2,2020.2,Cook,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
031,totwage,23052875,2,2019.2,Cook,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
031,totwage,21986156,2,2018.2,Cook,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
031,totwage,21131148,2,2017.2,Cook,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
031,totwage,22222481,2,2016.2,Cook,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
031,totwage,21070625,2,2015.2,Cook,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
031,totwage,19719080,2,2014.2,Cook,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
031,totwage,19727908,2,2013.2,Cook,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
031,totwage,19039937,2,2012.2,Cook,Entirely rural,EDR 3 - Arrowhead,Northeast,NE
033,totwage,59776496,2,2021.2,Cottonwood,Town/rural mix,EDR 8 - Southwest,Southwest,SW
033,totwage,56037168,2,2020.2,Cottonwood,Town/rural mix,EDR 8 - Southwest,Southwest,SW
033,totwage,51213327,2,2019.2,Cottonwood,Town/rural mix,EDR 8 - Southwest,Southwest,SW
033,totwage,48480240,2,2018.2,Cottonwood,Town/rural mix,EDR 8 - Southwest,Southwest,SW
033,totwage,45776588,2,2017.2,Cottonwood,Town/rural mix,EDR 8 - Southwest,Southwest,SW
033,totwage,41180429,2,2016.2,Cottonwood,Town/rural mix,EDR 8 - Southwest,Southwest,SW
033,totwage,44088798,2,2015.2,Cottonwood,Town/rural mix,EDR 8 - Southwest,Southwest,SW
033,totwage,39763957,2,2014.2,Cottonwood,Town/rural mix,EDR 8 - Southwest,Southwest,SW
033,totwage,38661705,2,2013.2,Cottonwood,Town/rural mix,EDR 8 - Southwest,Southwest,SW
033,totwage,40204167,2,2012.2,Cottonwood,Town/rural mix,EDR 8 - Southwest,Southwest,SW
035,totwage,339238749,2,2021.2,Crow Wing,Town/rural mix,EDR 5 - North Central,Northwest,EC
035,totwage,297413140,2,2020.2,Crow Wing,Town/rural mix,EDR 5 - North Central,Northwest,EC
035,totwage,314086545,2,2019.2,Crow Wing,Town/rural mix,EDR 5 - North Central,Northwest,EC
035,totwage,305229604,2,2018.2,Crow Wing,Town/rural mix,EDR 5 - North Central,Northwest,EC
035,totwage,294469442,2,2017.2,Crow Wing,Town/rural mix,EDR 5 - North Central,Northwest,EC
035,totwage,277737225,2,2016.2,Crow Wing,Town/rural mix,EDR 5 - North Central,Northwest,EC
035,totwage,260332810,2,2015.2,Crow Wing,Town/rural mix,EDR 5 - North Central,Northwest,EC
035,totwage,248523576,2,2014.2,Crow Wing,Town/rural mix,EDR 5 - North Central,Northwest,EC
035,totwage,239527639,2,2013.2,Crow Wing,Town/rural mix,EDR 5 - North Central,Northwest,EC
035,totwage,225694452,2,2012.2,Crow Wing,Town/rural mix,EDR 5 - North Central,Northwest,EC
037,totwage,2766315132,2,2021.2,Dakota,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
037,totwage,2550375791,2,2020.2,Dakota,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
037,totwage,2669326085,2,2019.2,Dakota,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
037,totwage,2593731991,2,2018.2,Dakota,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
037,totwage,2474046761,2,2017.2,Dakota,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
037,totwage,2372026249,2,2016.2,Dakota,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
037,totwage,2293785751,2,2015.2,Dakota,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
037,totwage,2189244629,2,2014.2,Dakota,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
037,totwage,2094665042,2,2013.2,Dakota,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
037,totwage,2001288958,2,2012.2,Dakota,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul,TC
039,totwage,73835220,2,2021.2,Dodge,Entirely urban,EDR 10 - Southeast,Southeast,SE
039,totwage,67793547,2,2020.2,Dodge,Entirely urban,EDR 10 - Southeast,Southeast,SE
039,totwage,69607758,2,2019.2,Dodge,Entirely urban,EDR 10 - Southeast,Southeast,SE
039,totwage,67726825,2,2018.2,Dodge,Entirely urban,EDR 10 - Southeast,Southeast,SE
039,totwage,63064034,2,2017.2,Dodge,Entirely urban,EDR 10 - Southeast,Southeast,SE
039,totwage,63602238,2,2016.2,Dodge,Entirely urban,EDR 10 - Southeast,Southeast,SE
039,totwage,60767445,2,2015.2,Dodge,Entirely urban,EDR 10 - Southeast,Southeast,SE
039,totwage,55090955,2,2014.2,Dodge,Entirely urban,EDR 10 - Southeast,Southeast,SE
039,totwage,49546860,2,2013.2,Dodge,Entirely urban,EDR 10 - Southeast,Southeast,SE
039,totwage,48143594,2,2012.2,Dodge,Entirely urban,EDR 10 - Southeast,Southeast,SE
041,totwage,239793896,2,2021.2,Douglas,Town/rural mix,EDR 4 - West Central,Northwest,WC
041,totwage,205840521,2,2020.2,Douglas,Town/rural mix,EDR 4 - West Central,Northwest,WC
041,totwage,209924616,2,2019.2,Douglas,Town/rural mix,EDR 4 - West Central,Northwest,WC
041,totwage,205486897,2,2018.2,Douglas,Town/rural mix,EDR 4 - West Central,Northwest,WC
041,totwage,191831600,2,2017.2,Douglas,Town/rural mix,EDR 4 - West Central,Northwest,WC
041,totwage,186080577,2,2016.2,Douglas,Town/rural mix,EDR 4 - West Central,Northwest,WC
041,totwage,170006768,2,2015.2,Douglas,Town/rural mix,EDR 4 - West Central,Northwest,WC
041,totwage,165227794,2,2014.2,Douglas,Town/rural mix,EDR 4 - West Central,Northwest,WC
041,totwage,154146373,2,2013.2,Douglas,Town/rural mix,EDR 4 - West Central,Northwest,WC
041,totwage,149244900,2,2012.2,Douglas,Town/rural mix,EDR 4 - West Central,Northwest,WC
043,totwage,48430928,2,2021.2,Faribault,Town/rural mix,EDR 9 - South Central,Southwest,SE
043,totwage,43516508,2,2020.2,Faribault,Town/rural mix,EDR 9 - South Central,Southwest,SE
043,totwage,45396673,2,2019.2,Faribault,Town/rural mix,EDR 9 - South Central,Southwest,SE
043,totwage,41830135,2,2018.2,Faribault,Town/rural mix,EDR 9 - South Central,Southwest,SE
043,totwage,42370715,2,2017.2,Faribault,Town/rural mix,EDR 9 - South Central,Southwest,SE
043,totwage,43733823,2,2016.2,Faribault,Town/rural mix,EDR 9 - South Central,Southwest,SE
043,totwage,52693450,2,2015.2,Faribault,Town/rural mix,EDR 9 - South Central,Southwest,SE
043,totwage,43056304,2,2014.2,Faribault,Town/rural mix,EDR 9 - South Central,Southwest,SE
043,totwage,38868081,2,2013.2,Faribault,Town/rural mix,EDR 9 - South Central,Southwest,SE
043,totwage,39202054,2,2012.2,Faribault,Town/rural mix,EDR 9 - South Central,Southwest,SE
045,totwage,59542921,2,2021.2,Fillmore,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
045,totwage,54147495,2,2020.2,Fillmore,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
045,totwage,53220508,2,2019.2,Fillmore,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
045,totwage,51176712,2,2018.2,Fillmore,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
045,totwage,51339517,2,2017.2,Fillmore,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
045,totwage,50380228,2,2016.2,Fillmore,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
045,totwage,48903782,2,2015.2,Fillmore,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
045,totwage,46486616,2,2014.2,Fillmore,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
045,totwage,44081749,2,2013.2,Fillmore,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
045,totwage,43898080,2,2012.2,Fillmore,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
047,totwage,133895420,2,2021.2,Freeborn,Town/rural mix,EDR 10 - Southeast,Southeast,SE
047,totwage,126401334,2,2020.2,Freeborn,Town/rural mix,EDR 10 - Southeast,Southeast,SE
047,totwage,126798799,2,2019.2,Freeborn,Town/rural mix,EDR 10 - Southeast,Southeast,SE
047,totwage,122490413,2,2018.2,Freeborn,Town/rural mix,EDR 10 - Southeast,Southeast,SE
047,totwage,119771068,2,2017.2,Freeborn,Town/rural mix,EDR 10 - Southeast,Southeast,SE
047,totwage,120412833,2,2016.2,Freeborn,Town/rural mix,EDR 10 - Southeast,Southeast,SE
047,totwage,113405850,2,2015.2,Freeborn,Town/rural mix,EDR 10 - Southeast,Southeast,SE
047,totwage,112689458,2,2014.2,Freeborn,Town/rural mix,EDR 10 - Southeast,Southeast,SE
047,totwage,108551372,2,2013.2,Freeborn,Town/rural mix,EDR 10 - Southeast,Southeast,SE
047,totwage,104186325,2,2012.2,Freeborn,Town/rural mix,EDR 10 - Southeast,Southeast,SE
049,totwage,270352032,2,2021.2,Goodhue,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
049,totwage,234766500,2,2020.2,Goodhue,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
049,totwage,266672059,2,2019.2,Goodhue,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
049,totwage,251508234,2,2018.2,Goodhue,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
049,totwage,245103833,2,2017.2,Goodhue,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
049,totwage,235163075,2,2016.2,Goodhue,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
049,totwage,235675956,2,2015.2,Goodhue,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
049,totwage,228780170,2,2014.2,Goodhue,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
049,totwage,220554068,2,2013.2,Goodhue,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
049,totwage,209202554,2,2012.2,Goodhue,Urban/town/rural mix,EDR 10 - Southeast,Southeast,SE
051,totwage,20357047,2,2021.2,Grant,Entirely rural,EDR 4 - West Central,Northwest,WC
051,totwage,19414018,2,2020.2,Grant,Entirely rural,EDR 4 - West Central,Northwest,WC
051,totwage,18690134,2,2019.2,Grant,Entirely rural,EDR 4 - West Central,Northwest,WC
051,totwage,18914899,2,2018.2,Grant,Entirely rural,EDR 4 - West Central,Northwest,WC
051,totwage,17615511,2,2017.2,Grant,Entirely rural,EDR 4 - West Central,Northwest,WC
051,totwage,16627999,2,2016.2,Grant,Entirely rural,EDR 4 - West Central,Northwest,WC
051,totwage,17099093,2,2015.2,Grant,Entirely rural,EDR 4 - West Central,Northwest,WC
051,totwage,16679554,2,2014.2,Grant,Entirely rural,EDR 4 - West Central,Northwest,WC
051,totwage,15300054,2,2013.2,Grant,Entirely rural,EDR 4 - West Central,Northwest,WC
